station_id,name,physical_configuration,lat,lon,altitude,address,capacity,rental_methods,groups,obcn,nearby_distance,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,is_charging_station,status,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,post_code,cross_street,Last Updated
7189,Augusta Ave / Denison Sq,REGULAR,43.653766,-79.4016759,0.0,Augusta Ave / Denison Sq,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-285-0348,500.0,15,0,0,0,1,1,1,1604944819,False,IN_SERVICE,15,0,,,2020-11-09 13:00:40
7190,St. George St / Hoskin Ave,REGULAR,43.6637403,-79.39806449999999,0.0,St. George St / Hoskin Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-1645,500.0,6,1,8,0,1,1,1,1604944810,False,IN_SERVICE,6,0,M5S 2E5,,2020-11-09 13:00:40
7191,Central Tech  (Harbord St),REGULAR,43.661975,-79.407896,0.0,Central Tech (Harbord St),11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7191-7195'],647-643-9801,500.0,4,0,7,0,1,1,1,1604944821,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7192,Harbord St / Clinton St,REGULAR,43.660414,-79.415646,0.0,Harbord St / Clinton St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7208-7192'],647-669-1501,500.0,2,0,13,0,1,1,1,1604944748,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7193,Queen St W / Gladstone Ave,REGULAR,43.6430555555556,-79.4275,0.0,Queen St W / Gladstone Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-405-2875,500.0,9,0,5,0,1,1,1,1604944604,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7194,Mortimer Ave / Coxwell Ave,REGULAR,43.690564,-79.326319,0.0,Mortimer Ave / Coxwell Ave,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-1379,500.0,12,0,11,0,1,1,1,1604944789,False,IN_SERVICE,12,0,,,2020-11-09 13:00:40
7195,Ulster St / Bathurst St,REGULAR,43.66,-79.4088888888889,0.0,Ulster St / Bathurst St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7191-7195'],647-643-9821,500.0,0,0,9,0,1,1,1,1604944822,False,IN_SERVICE,0,0,,,2020-11-09 13:00:40
7196,Roxton Rd / Harbord St,REGULAR,43.65905,-79.422988,0.0,Roxton Rd / Harbord St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7196-7360'],647-643-9811,500.0,1,0,10,0,1,1,1,1604944595,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7197,Queen St W / Dovercourt Rd,REGULAR,43.6436111111111,-79.4225,0.0,Queen St W / Dovercourt Rd,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7197-7035'],647-643-9863,500.0,7,0,4,0,1,1,1,1604944668,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7198,Queen St W / Cowan Ave,REGULAR,43.6409,-79.432837,0.0,Queen St W / Cowan Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-244-9310,500.0,11,0,8,0,1,1,1,1604944655,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7199,College St / Markham St,REGULAR,43.6563888888889,-79.4091666666667,0.0,College St / Markham St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9817,500.0,13,1,4,0,1,1,1,1604944687,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7202,Queen St W / York St (City Hall),REGULAR,43.651667,-79.384167,0.0,Queen St W / York St (City Hall),31,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-629-5943,500.0,15,0,16,0,1,1,1,1604944730,False,IN_SERVICE,15,0,,,2020-11-09 13:00:40
7203,Bathurst St/Queens Quay(Billy Bishop Airport),REGULAR,43.635492,-79.398253,0.0,Bathurst St/Queens Quay(Billy Bishop Airport),34,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-4303,500.0,33,0,1,0,1,1,1,1604944567,False,IN_SERVICE,33,0,,,2020-11-09 13:00:40
7204,College St / Crawford St,REGULAR,43.655,-79.418889,0.0,College St / Crawford St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-530-9928,500.0,8,0,11,0,1,1,1,1604944663,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7205,Rusholme Park Cres / College St,REGULAR,43.65277778,-79.42972222,0.0,Rusholme Park Cres / College St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7184-7205'],647-633-4094,500.0,1,1,12,0,1,1,1,1604944830,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7206,Claremont St / Dundas St W,REGULAR,43.651281,-79.411717,0.0,Claremont St / Dundas St W,13,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-530-5659,500.0,5,1,7,0,1,1,1,1604944636,False,IN_SERVICE,5,0,,,2020-11-09 13:00:40
7207,Dundas St W / Crawford St,REGULAR,43.649722,-79.416944,0.0,Dundas St W / Crawford St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-3017,500.0,13,0,5,0,1,1,1,1604944797,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7208,80 Clinton St (North of College) - SMART,REGULAR,43.656296,-79.414663,0.0,80 Clinton St (North of College),11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7208-7192'],647-530-1442,500.0,1,0,10,0,1,1,1,1604944718,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7209,Ossington Ave / Harrison St,REGULAR,43.651111111111106,-79.4213888888889,0.0,Ossington Ave / Harrison St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7249-7209'],647-669-4279,500.0,14,0,5,0,1,1,1,1604944782,False,IN_SERVICE,14,0,,,2020-11-09 13:00:40
7210,Mary McCormick Rec Centre (Sheridan Ave),REGULAR,43.6475,-79.43305555555555,0.0,Mary McCormick Rec Centre (Sheridan Ave),15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-504-1948,500.0,4,0,11,0,1,1,1,1604944608,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7211,Fort York Blvd / Garrison Rd,REGULAR,43.6375,-79.40611111111112,0.0,Fort York Blvd / Garrison Rd,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-3872,500.0,9,1,5,0,1,1,1,1604944670,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7216,Wellington St W / Stafford St,REGULAR,43.641281,-79.409339,0.0,Wellington St W / Stafford St,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9874,500.0,7,0,16,0,1,1,1,1604944761,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7217,Soho St / Queen St W,REGULAR,43.6494896,-79.393535,0.0,Soho St. / Queen St W,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-1785,500.0,15,0,4,0,1,1,1,1604944633,False,IN_SERVICE,15,0,,,2020-11-09 13:00:40
7220,Lake Shore Blvd W / Ellis Ave,REGULAR,43.635932,-79.465083,0.0,Lake Shore Blvd W / Ellis Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-502-8498,1000.0,11,0,8,0,1,1,1,1604944831,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7221,High Park Subway Station,REGULAR,43.6543604,-79.4655296,0.0,High Park Subway Station,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-0254,1000.0,1,0,16,0,1,1,1,1604944809,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7222,Sunnyside - Gus Ryder Pool,REGULAR,43.637894,-79.454823,0.0,Sunnyside - Gus Ryder Pool,27,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-339-2011,1000.0,26,1,0,0,1,1,1,1604944737,False,IN_SERVICE,26,0,,,2020-11-09 13:00:40
7223,Parkside Dr / Bloor St W - SMART,SMARTMAPFRAME,43.654501,-79.460053,0.0,Parkside Dr / Bloor St W,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7223-7224'],647-669-0176,1000.0,10,1,1,0,1,1,1,1604944624,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7224,Bloor St W / High Park Ave (High Park),REGULAR,43.6535269,-79.4650569,0.0,Bloor St W / High Park Ave (High Park),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7223-7224'],647-405-1809,1000.0,2,0,17,0,1,1,1,1604944837,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7225,Lake Shore Blvd W / Windermere Ave,REGULAR,43.634896,-79.467763,0.0,Lake Shore Blvd W / Windermere Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-330-4430,1000.0,5,0,14,0,1,1,1,1604944631,False,IN_SERVICE,5,0,,,2020-11-09 13:00:40
7226,Lake Shore Blvd W / The Boulevard Club,REGULAR,43.636731,-79.444966,0.0,Lake Shore Blvd W / The Boulevard Club,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9869,1000.0,14,0,5,0,1,1,1,1604944568,False,IN_SERVICE,14,0,,,2020-11-09 13:00:40
7227,Martin Goodman Trail (Marilyn Bell Park),REGULAR,43.6314,-79.4304,0.0,Martin Goodman Trail (Marilyn Bell Park),31,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-338-5620,1000.0,1,0,30,0,1,1,1,1604944649,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7228,Queen St W / Roncesvalles Ave,REGULAR,43.638399,-79.4464436,0.0,Queen St W / Roncesvalles Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-0897,1000.0,16,2,1,0,1,1,1,1604944819,False,IN_SERVICE,16,0,,,2020-11-09 13:00:40
7229,Dundas St W / Roncesvalles Green P - SMART,SMARTMAPFRAME,43.6534268,-79.4512787,0.0,Dundas St W / Roncesvalles Green P,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7229-7247'],437-992-7377,1000.0,5,0,7,0,1,1,1,1604944637,False,IN_SERVICE,5,0,,,2020-11-09 13:00:40
7230,Garden Ave / Roncesvalles Ave,REGULAR,43.643769,-79.447915,0.0,Garden Ave / Roncesvalles Ave,18,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-0128,1000.0,10,0,8,0,1,1,1,1604944604,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7231,Wright / Sorauren (Sorauren Park) - SMART,SMARTMAPFRAME,43.646677,-79.442741,0.0,Wright Ave / Sorauren St (Sorauren Park),18,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-0663,1000.0,3,0,15,0,1,1,1,1604944799,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7232,Queen St W  /  Fuller Ave - SMART,SMARTMAPFRAME,43.640255,-79.439223,0.0,Queen St W / Fuller Ave,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],647-669-0539,1000.0,7,1,8,0,1,1,1,1604944758,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7233,King / Cowan Ave - SMART,SMARTMAPFRAME,43.637922,-79.431734,0.0,King St W / Cowan Ave,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],647-669-3856,1000.0,10,0,5,0,1,1,1,1604944682,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7234,Roncesvalles Ave / Marmaduke St,REGULAR,43.650492,-79.450842,0.0,Roncesvalles Ave / Marmaduke St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-400-6814,1000.0,17,0,2,0,1,1,1,1604944828,False,IN_SERVICE,17,0,,,2020-11-09 13:00:40
7235,Bay St / College St (West Side) - SMART,SMARTMAPFRAME,43.660087,-79.385655,0.0,Bay St / College St (West Side),12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7006-7235'],437-992-0779,1000.0,10,0,1,0,1,1,1,1604944743,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7236,Thompson St / Broadview Ave - SMART,SMARTMAPFRAME,43.659471,-79.350325,0.0,Thompson St / Broadview Ave,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7103-7236'],437-992-2970,1000.0,11,0,1,0,1,1,1,1604944728,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7237,Ward Ave / Wallace Ave,REGULAR,43.662251,-79.446036,0.0,Ward Ave / Wallace Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7265-7237'],647-643-9824,1000.0,5,0,10,0,1,1,1,1604944714,False,IN_SERVICE,5,0,,,2020-11-09 13:00:40
7238,Sorauren/Geoffrey (Sorauren Park) - SMART,SMARTMAPFRAME,43.649172,-79.4445087,0.0,Sorauren St / Geoffrey St (Sorauren Park),16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-0948,1000.0,9,0,7,0,1,1,1,1604944642,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7239,Bloor St W / Manning Ave - SMART,SMARTMAPFRAME,43.663912,-79.416124,0.0,Bloor St W / Manning Ave,20,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-4514,1000.0,1,0,19,0,1,1,1,1604944746,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7240,Bloor St W / Shaw Ave - SMART,SMARTMAPFRAME,43.662403,-79.423098,0.0,Bloor St W / Shaw Ave,34,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-3508,1000.0,9,0,25,0,1,1,1,1604944759,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7241,519 Church St - SMART,SMARTMAPFRAME,43.666805,-79.381288,0.0,519 Church St,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7241-7024'],437-992-6115,1000.0,2,0,10,0,1,1,1,1604944578,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7242,Lake Shore Blvd W / Ontario Dr,REGULAR,43.630254,-79.420317,0.0,Lake Shore Blvd W / Ontario Dr (Ontario Place),35,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-1038,1000.0,8,0,27,0,1,1,1,1604944644,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7243,Exhibition GO Station,REGULAR,43.6356551,-79.4184785,0.0,Exhibition GO Station,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-404-4533,1000.0,14,0,1,0,1,1,1,1604944816,False,IN_SERVICE,14,0,,,2020-11-09 13:00:40
7244,Dufferin Gate - SMART,SMARTMAPFRAME,43.633473,-79.425679,0.0,Dufferin Gate,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],647-669-0734,1000.0,7,0,9,0,1,1,1,1604944622,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7245,Tecumseth St / Queen St W - SMART,SMARTMAPFRAME,43.646552,-79.406468,0.0,Tecumseth St / Queen St W,9,"['KEY', 'TRANSITCARD', 'PHONE']",['P7245-7046'],437-992-2358,1000.0,6,0,3,0,1,1,1,1604944810,False,IN_SERVICE,6,0,,,2020-11-09 13:00:40
7246,Yonge St / Bloor St,REGULAR,43.669969,-79.386532,0.0,Yonge St / Bloor St,14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7276-7246'],647-669-3238,1000.0,4,0,10,0,1,1,1,1604944713,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7247,Howard Park Ave / Dundas St W - SMART,SMARTMAPFRAME,43.6521,-79.4486,0.0,Howard Park Ave / Dundas St W,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7229-7247'],437-992-0352,1000.0,9,1,2,0,1,1,1,1604944668,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7248,Baldwin Ave / Spadina Ave - SMART,SMARTMAPFRAME,43.654905,-79.398448,0.0,Baldwin Ave / Spadina Ave,20,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-0713,1000.0,8,1,10,0,1,1,1,1604944834,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7249,Dovercourt Rd / Harrison St (Green P) - SMART,SMARTMAPFRAME,43.651145,-79.423742,0.0,Dovercourt Rd / Harrison St (Green P) - SMART,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7249-7209'],437-992-5539,1000.0,8,0,4,0,1,1,1,1604944797,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7250,St. George St / Russell St - SMART,SMARTMAPFRAME,43.660296,-79.397107,0.0,St. George St / Russell St,16,"['KEY', 'TRANSITCARD', 'PHONE']",['P7250-7358'],647-338-0572,1000.0,16,0,0,0,1,1,1,1604944708,False,IN_SERVICE,16,0,,,2020-11-09 13:00:40
7251,The Royal Ontario Museum (Bloor St Entrance),REGULAR,43.668561,-79.394403,0.0,The Royal Ontario Museum (Bloor St Entrance),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-402-3730,1000.0,10,1,8,0,1,1,1,1604944700,False,IN_SERVICE,10,0,,,2020-11-09 13:00:40
7252,Robert St / Bloor St W - SMART,SMARTMAPFRAME,43.665846,-79.404998,0.0,Robert St / Bloor St W,18,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-9924908,1000.0,4,0,13,0,1,1,1,1604944654,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7253,John St  / Mercer St - SMART,SMARTMAPFRAME,43.6461,-79.3895,0.0,John St / Mercer St - SMART,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7253-7053'],647-649-4986,1000.0,8,0,4,0,1,1,1,1604944667,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7254,Borden St / Bloor St W - SMART,SMARTMAPFRAME,43.665461,-79.40848,0.0,Borden St / Bloor St W,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7254-7061'],437-992-6306,1000.0,0,0,12,0,1,1,1,1604944795,False,IN_SERVICE,0,0,,,2020-11-09 13:00:40
7255,Stewart St / Bathurst St  - SMART,SMARTMAPFRAME,43.643307,-79.402176,0.0,Stewart St / Bathurst St,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-4272,1000.0,4,0,12,0,1,1,1,1604944698,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7256,Vanauley St / Queen St W - SMART,SMARTMAPFRAME,43.648437,-79.39838,0.0,Vanauley St / Queen St W,9,"['KEY', 'TRANSITCARD', 'PHONE']",['P7256-7069'],437-992-6550,1000.0,0,2,7,0,1,1,1,1604944602,False,IN_SERVICE,0,0,,,2020-11-09 13:00:40
7257,Dundas St W / St. Patrick St,REGULAR,43.6545174,-79.3895315,0.0,Dundas St W / St. Patrick St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-400-9727,1000.0,7,0,12,0,1,1,1,1604944645,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7258,Queen St E / Rushbrooke Ave,REGULAR,43.6626628,-79.3323698,0.0,Queen St E / Rushbrooke Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-504-9410,1000.0,6,1,7,0,1,1,1,1604944589,False,IN_SERVICE,6,0,M4M 1L5,,2020-11-09 13:00:40
7259,Lower Spadina Ave / Lake Shore Blvd,REGULAR,43.638497,-79.39192,0.0,Lower Spadina Ave / Lake Shore Blvd W,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-402-7126,1000.0,9,0,10,0,1,1,1,1604944577,False,IN_SERVICE,9,0,,,2020-11-09 13:00:40
7260,Spadina Ave / Adelaide St W,REGULAR,43.646688,-79.395267,0.0,Spadina Ave / Adelaide St W,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-712-8927,1000.0,12,0,3,0,1,1,1,1604944608,False,IN_SERVICE,12,0,,,2020-11-09 13:00:40
7261,Queens Quay E / Lower Sherbourne St,REGULAR,43.645215,-79.364898,0.0,Queens Quay E / Lower Sherbourne,25,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-8691,1000.0,17,1,7,0,1,1,1,1604944827,False,IN_SERVICE,17,0,M5A 3Y4,,2020-11-09 13:00:40
7262,Wychwood Ave / Benson Ave - SMART,SMARTMAPFRAME,43.6809164,-79.4229684,0.0,Wychwood Ave / Benson Ave,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-6472,1000.0,1,0,15,0,1,1,1,1604944697,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7263,Walton St / Elizabeth St - SMART,SMARTMAPFRAME,43.657838,-79.38631,0.0,Walton St / Elizabeth St,20,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-6002,1000.0,17,0,3,0,1,1,1,1604944784,False,IN_SERVICE,17,0,M8Z4T4,,2020-11-09 13:00:40
7264,Bloor St E / Huntley St - SMART,SMARTMAPFRAME,43.671535,-79.379173,0.0,Bloor St E / Huntley St,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-3239,1000.0,4,0,12,0,1,1,1,1604944611,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7265,Wallace Ave / Symington Ave - SMART,SMARTMAPFRAME,43.661324,-79.449534,0.0,Wallace Ave / Symington Ave,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7265-7237'],437-992-0966,1000.0,1,0,11,0,1,1,1,1604944686,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7266,Victoria Park Subway Station - SMART,SMARTMAPFRAME,43.6940155,-79.2889842,0.0,Victoria Park Subway Station,20,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-7115,1000.0,13,0,7,0,1,1,1,1604944780,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7267,Dundas St E / Pembroke St - SMART,SMARTMAPFRAME,43.658295,-79.372346,0.0,Dundas St E / Pembroke St,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-1458,1000.0,13,0,3,0,1,1,1,1604944654,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7268,111 Bond St (North of Dundas St E)  - SMART,SMARTMAPFRAME,43.656927,-79.378497,0.0,111 Bond St (North of Dundas St E),16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-1826,1000.0,3,0,13,0,1,1,1,1604944711,False,IN_SERVICE,3,0,,,2020-11-09 13:00:40
7269,Toronto Eaton Centre (Yonge St),REGULAR,43.655431,-79.380653,0.0,Toronto Eaton Centre (Yonge St),14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-0729,1000.0,13,0,1,0,1,1,1,1604944619,False,IN_SERVICE,13,0,,,2020-11-09 13:00:40
7270,Church St / Dundas St E - SMART,SMARTMAPFRAME,43.657024,-79.377257,0.0,Church St / Dundas St E,15,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-0805,1000.0,4,2,9,0,1,1,1,1604944751,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7271,Yonge St / Alexander St - SMART,SMARTMAPFRAME,43.662862,-79.383572,0.0,Yonge St / Alexander St,18,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-3627,1000.0,7,0,10,0,1,1,1,1604944742,False,IN_SERVICE,7,0,,,2020-11-09 13:00:40
7272,Yonge St / Dundonald St - SMART,REGULAR,43.665801,-79.384796,0.0,Yonge St / Dundonald St,12,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7272-7051'],437-992-6086,1000.0,6,1,5,0,1,1,1,1604944582,False,IN_SERVICE,6,0,,,2020-11-09 13:00:40
7273,Bay St / Charles St - SMART,SMARTMAPFRAME,43.668153,-79.38891,0.0,Bay St / Charles St W,20,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-7265,1000.0,2,1,17,0,1,1,1,1604944586,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7274,Queen's Park Cres E / Grosvenor St - SMART,SMARTMAPFRAME,43.661803,-79.389682,0.0,Queen's Park Cres E / Grosvenor St,12,"['KEY', 'TRANSITCARD', 'PHONE']",['P7274-7026'],437-992-0939,1000.0,4,0,8,0,1,1,1,1604944744,False,IN_SERVICE,4,0,,,2020-11-09 13:00:40
7275,Queen St W / James St,REGULAR,43.652276,-79.380701,0.0,Queen St W / James St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7275-7462'],647-669-4331,1000.0,11,0,0,0,1,1,1,1604944783,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7276,Bloor St W / Balmuto St,REGULAR,43.669903,-79.387802,0.0,Bloor St W / Balmuto St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-4314,1000.0,1,0,10,0,1,1,1,1604944761,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7277,Chorley Park - SMART,SMARTMAPFRAME,43.6856,-79.3718,0.0,Chorley Park,20,"['KEY', 'TRANSITCARD', 'PHONE']",['P7488-7277'],437-992-0849,1000.0,1,0,19,0,1,1,1,1604944786,False,IN_SERVICE,1,0,,,2020-11-09 13:00:40
7278,Mallon Ave / Jones Ave -SMART,SMARTMAPFRAME,43.66587,-79.33443,0.0,Mallon Ave / Jones Ave,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-0901,1000.0,8,0,8,0,1,1,1,1604944577,False,IN_SERVICE,8,0,M4M2Z1,,2020-11-09 13:00:40
7279,Rosehill Ave / Avoca Ave - SMART,SMARTMAPFRAME,43.687999,-79.38906,0.0,Rosehill Ave / Avoca Ave,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-6053,1000.0,0,0,16,0,1,1,1,1604944727,False,IN_SERVICE,0,0,,,2020-11-09 13:00:40
7280,Charles St E / Jarvis St - SMART,SMARTMAPFRAME,43.669604,-79.381171,0.0,Charles St E / Jarvis St,20,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-7283,1000.0,2,0,18,0,1,1,1,1604944738,False,IN_SERVICE,2,0,,,2020-11-09 13:00:40
7281,Charles St W / Balmuto St - SMART,SMARTMAPFRAME,43.668427,-79.38725,0.0,Charles St W / Balmuto St,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-2844,1000.0,8,1,6,0,1,1,1,1604944619,False,IN_SERVICE,8,0,,,2020-11-09 13:00:40
7282,Adelaide St W / Bay St - SMART,SMARTMAPFRAME,43.650152,-79.379856,0.0,Adelaide St W / Bay St,20,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-6479,1000.0,20,0,0,0,1,1,1,1604944780,False,IN_SERVICE,20,0,,,2020-11-09 13:00:40
7283,Front St W / Bay St (South Side),REGULAR,43.64595,-79.378761,0.0,Front St W / Bay St (South Side),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7169-7283'],647-388-9361,1000.0,11,0,7,0,1,1,1,1604944786,False,IN_SERVICE,11,0,,,2020-11-09 13:00:40
7284,University Ave / King St W - SMART,SMARTMAPFRAME,43.6477785,-79.3847928,0.0,University Ave / King St W,16,"['KEY', 'TRANSITCARD', 'PHONE']",[],437-992-4749,1000.0,12,1,3,0,1,1,1,1604944819,False,IN_SERVICE,12,0,M5H 1J9,,2020-11-09 13:00:40
